campaign_id,campaign_name,sub_category,category,country,launched,deadline,goal_usd,pledged_usd,backers,outcome
60,Chris Henry and The Hardcore Grass,Music,Music,US,2012-06-08 00:00:00,2012-07-08 00:00:00,10000,2470,46,failed
61,A wee Coffee,Drinks,Food,GB,2015-09-08 00:00:00,2015-10-09 00:00:00,42588.7,19.36,1,failed
62,The Horde and the Harem - Full Length Album!,Pop,Music,US,2011-05-05 00:00:00,2011-07-04 00:00:00,5000,5475,55,successful
63,Letters To Me,Nonfiction,Publishing,US,2017-07-11 00:00:00,2017-08-30 00:00:00,50000,4373,30,canceled
64,Knight's Destiny - Dungeon RPG/MMORPG,Video Games,Games,US,2014-01-01 00:00:00,2014-02-15 00:00:00,4000,306,9,failed
65,Creatures of Habitat For Sale,Theater,Theater,US,2010-01-01 00:00:00,2010-02-14 00:00:00,2222,2246,56,successful
66,Online therapist directory - Click For Therapy (Canceled),Web,Technology,GB,2015-09-17 00:00:00,2015-10-17 00:00:00,52487.75,0,0,canceled
67,Lick My Assise!,Product Design,Design,US,2015-09-30 00:00:00,2015-10-30 00:00:00,50000,300,2,failed
68,New EP from Jon Swift,Music,Music,US,2012-03-03 00:00:00,2012-03-17 00:00:00,2500,2880,61,successful
69,Punch'em Scrunch'em Robots,Tabletop Games,Games,US,2015-07-04 00:00:00,2015-08-03 00:00:00,7000,1752,38,failed
70,WE MEAN YOU NO HARM,Narrative Film,Film & Video,US,2014-10-13 00:00:00,2014-11-06 00:00:00,8000,8046,60,successful
71,Behind the Lens: Charlotte,Photobooks,Photography,US,2014-04-29 00:00:00,2014-05-29 00:00:00,10000,0,0,failed
72,Blit - Mobile App to Screenshot Websites with Login,Apps,Technology,US,2017-11-15 00:00:00,2017-12-27 00:00:00,5000,57,2,failed
73,"""Must Be Nice"" at the Fillet of Solo Festival in Chicago",Theater,Theater,US,2011-06-13 00:00:00,2011-07-13 00:00:00,740,870,17,successful
74,The Return Voyage of Christopher Mackenzie,Music,Music,US,2012-04-04 00:00:00,2012-04-18 00:00:00,1500,1592,57,successful
75,NOZ,Product Design,Design,US,2015-09-28 00:00:00,2015-11-27 00:00:00,25000,668,26,failed
76,Club Universe,Electronic Music,Music,US,2012-03-17 00:00:00,2012-04-16 00:00:00,10000,0,0,failed
77,Taft Sturgeon,Comic Books,Comics,US,2017-07-06 00:00:00,2017-07-30 00:00:00,4000,4063,103,successful
78,Samuel B. Lupowitz & The Ego Band - first album release,Rock,Music,US,2012-04-06 00:00:00,2012-05-19 00:00:00,2000,2345,40,successful
79,Bringing Jamaican Patties To Your Neck Of The Wood,Restaurants,Food,US,2015-04-09 00:00:00,2015-06-08 00:00:00,125000,206,3,failed
80,THE AVENUE,Blues,Music,US,2015-09-29 00:00:00,2015-10-29 00:00:00,2500,2500,39,successful
81,Personalized Picture Slide Lamps,Product Design,Design,US,2015-01-09 00:00:00,2015-02-08 00:00:00,75,1,1,failed
82,Drone on the Farm: An Aerial Expos�,Journalism,Journalism,US,2014-06-09 00:00:00,2014-07-09 00:00:00,30000,75064.49,1312,successful
83,Employee evaluation and performance management web app,Software,Technology,GB,2017-08-22 00:00:00,2017-09-21 00:00:00,2568.45,85.61,1,failed
85,"""Deferral"": A Video Installation by EL Putnam",Performance Art,Art,US,2011-03-15 00:00:00,2011-04-30 00:00:00,1000,5,1,failed
86,Help Lancaster Make Their Next Album!,Rock,Music,US,2014-03-07 00:00:00,2014-04-06 00:00:00,15750,2587.11,29,failed
87,"DAME - Introvert Dame - ""Bad Biti"" Music Video First Single",Hip-Hop,Music,US,2017-11-21 00:00:00,2017-12-21 00:00:00,600,0,0,failed
88,"Steve Shane's ""Every Pretty Smile"" Music Video",Pop,Music,US,2011-04-21 00:00:00,2011-05-21 00:00:00,2000,2251,52,successful
89,Carousel Love (Canceled),Art,Art,GB,2014-11-05 00:00:00,2014-12-05 00:00:00,4948.87,69.28,1,canceled
90,"Maggie, Therapy Dog in Training's 1st Car Sticker Pre-Order!",Public Art,Art,US,2015-07-10 00:00:00,2015-07-19 00:00:00,500,61,4,failed
92,Ahead of the Chains,Nonfiction,Publishing,US,2017-10-18 00:00:00,2017-11-27 00:00:00,9000,9170,53,successful
93,Tiles Publications,Poetry,Publishing,US,2014-07-15 00:00:00,2014-08-16 00:00:00,4000,711,20,failed
94,Nudz: Banishing Beige as the Default Nude for Lingerie,Fashion,Fashion,US,2015-07-13 00:00:00,2015-08-19 00:00:00,30000,31376,108,successful
95,THE WINGCASE - The Smartest Briefcase in the World.,Product Design,Design,DE,2016-10-03 00:00:00,2016-11-02 00:00:00,29238.35,58639.92,166,successful
96,The Yowler: a community built DIY noise synth,Sound,Technology,AU,2016-11-30 00:00:00,2017-01-01 00:00:00,1907.85,4474.87,105,successful
97,Natalie Wells Band brand new recording project!,Rock,Music,US,2013-05-25 00:00:00,2013-06-24 00:00:00,6750,2245,32,failed
98,Central Florida Music Commissioning Project,Music,Music,US,2016-07-06 00:00:00,2016-08-05 00:00:00,18000,1979,16,canceled
99,LFC & LOCO Bubble Soccer (Canceled),Games,Games,US,2016-02-12 00:00:00,2016-03-14 00:00:00,50000,5816,24,canceled
100,"""My Favorite Color is Brown""",Children's Books,Publishing,US,2011-12-26 00:00:00,2012-02-24 00:00:00,5000,20,1,failed
101,UBER Taxi Cab Confessions,Nonfiction,Publishing,US,2017-02-18 00:00:00,2017-03-25 00:00:00,1500,9,1,canceled
102,Enamel Pin: Stay the Course,Accessories,Fashion,CA,2017-07-12 00:00:00,2017-08-01 00:00:00,567.61,332.05,27,failed
103,Mal-Mart Mega Store - Burning Man 2010,Performance Art,Art,US,2010-07-28 00:00:00,2010-08-23 00:00:00,1500,1620,16,successful
104,Try and Review all the Microwave Recipes I Ever Find,Cookbooks,Food,US,2015-02-23 00:00:00,2015-03-25 00:00:00,100,0,0,failed
105,Gluten Free Cookies with an Old Fashioned Taste!,Food,Food,US,2012-09-19 00:00:00,2012-11-05 00:00:00,10000,1486,27,failed
106,The Demons Within,Fiction,Publishing,US,2017-10-01 00:00:00,2017-11-05 00:00:00,2200,2225,48,successful
107,Pro Pinball�: Revived & Remastered,Video Games,Games,US,2012-09-05 00:00:00,2012-10-05 00:00:00,400000,174010.09,1296,failed
108,BlueKangaroo - Do more with your Bluetooth Location Trackers,Technology,Technology,US,2016-04-19 00:00:00,2016-05-24 00:00:00,8000,1028,24,failed
109,Breaker Blocks,Tabletop Games,Games,US,2015-11-12 00:00:00,2015-12-12 00:00:00,8000,1643,55,failed
110,My Hip Hop Debut: The Yamazawa EP,Hip-Hop,Music,US,2016-01-20 00:00:00,2016-02-12 00:00:00,3000,4229,81,successful
111,Translation for my father's novel,Translations,Publishing,US,2011-04-05 00:00:00,2011-07-04 00:00:00,12000,12080,30,successful
112,"""An Adventure with Friends"", a family friendly comedy",Film & Video,Film & Video,US,2011-08-30 00:00:00,2011-09-29 00:00:00,12000,225,3,failed
113,SPOUGEFEST,World Music,Music,US,2016-03-26 00:00:00,2016-05-24 00:00:00,25000,50,1,failed
115,Dogbed,Product Design,Design,US,2016-01-08 00:00:00,2016-02-07 00:00:00,2000,30,2,failed
117,"Paul Dietrich Quintet debut album - ""We Always Get There""",Jazz,Music,US,2013-10-31 00:00:00,2013-11-28 00:00:00,3000,3260,77,successful
118,A Story about an alcoholic wizard who fucks bitches.,Fiction,Publishing,US,2015-08-06 00:00:00,2015-09-05 00:00:00,500,10,2,failed
119,EAST Urban Salsa,Small Batch,Food,US,2016-04-01 00:00:00,2016-05-01 00:00:00,8000,0,0,failed
120,VR Homebox,Apps,Technology,US,2015-10-01 00:00:00,2015-11-20 00:00:00,200000,170,5,failed
121,"Colour Chess + Lure - Two games, one colourful board!",Tabletop Games,Games,GB,2017-03-24 00:00:00,2017-04-14 00:00:00,5644.16,6139.23,81,successful
122,The Truckiest Truck,Web,Technology,US,2017-07-02 00:00:00,2017-08-01 00:00:00,210,80,6,failed
123,THE CANDYMAN: He mixes it with love,Food,Food,US,2015-04-07 00:00:00,2015-05-17 00:00:00,20000,150,2,failed
124,Michael fitness You-tuber Channel,Documentary,Film & Video,GB,2015-01-02 00:00:00,2015-02-01 00:00:00,4832.8,3.86,2,failed
125,the Kurdi Margolis Wright Trio @ CCLC Trescott ME,Experimental,Theater,US,2016-03-23 00:00:00,2016-04-02 00:00:00,600,20,1,failed
126,Clive Barker Presents: The Sickness - A Trailer with Bite,Shorts,Film & Video,US,2011-06-21 00:00:00,2011-07-21 00:00:00,7500,7800,69,successful
127,Lost Orchards Finish Long Forgotten EP,Indie Rock,Music,US,2012-10-03 00:00:00,2012-12-02 00:00:00,700,734.5,34,successful
128,Sindicate  3D - Rol Game,Mobile Games,Games,ES,2015-08-27 00:00:00,2015-09-26 00:00:00,23531.9,0,0,failed
129,Between the Shadow and the Soul,Dance,Dance,US,2012-07-24 00:00:00,2012-09-10 00:00:00,1000,1000,21,successful
130,The Step Afrika! Experience! ,Dance,Dance,US,2010-10-11 00:00:00,2010-11-25 00:00:00,2500,2685,18,successful
131,Tell Me Something,Nonfiction,Publishing,US,2013-03-07 00:00:00,2013-04-06 00:00:00,20000,26936.4,445,successful
132,My First Fiction Novel,Fiction,Publishing,US,2015-02-19 00:00:00,2015-04-20 00:00:00,12000,0,0,failed
133,One Country United (Canceled),Apparel,Fashion,US,2016-06-24 00:00:00,2016-07-24 00:00:00,8000,0,0,canceled
134,Groove in the Grove,Music,Music,US,2015-07-09 00:00:00,2015-07-30 00:00:00,300,0,0,failed
135,"""The Vicarious Eye""Artist's Residency with a conscience",Public Art,Art,US,2013-11-22 00:00:00,2013-12-22 00:00:00,4303,0,0,canceled
136,? Infinity Edition Galaxy Cards ?,Tabletop Games,Games,US,2013-10-09 00:00:00,2013-10-17 00:00:00,88,4587,155,successful
137,Catch the Leprechaun,Mobile Games,Games,US,2015-03-05 00:00:00,2015-04-04 00:00:00,450,0,0,failed
138,"COUPLE FRIENDS, a comedy short",Shorts,Film & Video,US,2015-03-19 00:00:00,2015-04-18 00:00:00,5000,5001,68,successful
139,Insecticides made using Olive Oil & other Edible Ingredients,Farms,Food,US,2015-08-31 00:00:00,2015-09-30 00:00:00,8700,2046,15,failed
140,American retro diner,Restaurants,Food,ES,2015-12-10 00:00:00,2016-01-09 00:00:00,230133.7,0,0,failed
141,BICYCLE DAY Lives!!!!,Film & Video,Film & Video,US,2013-02-26 00:00:00,2013-03-28 00:00:00,5000,5316,81,successful
142,THE PRESIDENT CAPTURED: THE DOCUMENTARY,Documentary,Film & Video,US,2015-07-02 00:00:00,2015-08-10 00:00:00,19995,2751,14,failed
143,Aki - The Best Minimalist Bifold Slim Wallet,Product Design,Design,AU,2015-10-06 00:00:00,2015-11-20 00:00:00,2343.38,61016.42,1415,successful
144,March Forth,Fiction,Publishing,US,2016-02-09 00:00:00,2016-02-24 00:00:00,1000,26,2,failed
145,Rediscovering authentic & stunning home cooking.,Food,Food,US,2016-01-28 00:00:00,2016-02-27 00:00:00,4500,1,1,failed
146,Invitations and Party Decorations,Graphic Design,Design,US,2014-07-12 00:00:00,2014-08-26 00:00:00,400,0,0,failed
147,Faire De Largent Mula,Apparel,Fashion,US,2015-02-09 00:00:00,2015-03-11 00:00:00,20000,0,0,failed
149,Earthly Pleasures: A Fashion Film,Shorts,Film & Video,GB,2013-06-12 00:00:00,2013-07-01 00:00:00,3778.62,3846.63,21,successful
150,Patrick and Cris Make A Movie (and you get a copy),Narrative Film,Film & Video,US,2010-06-04 00:00:00,2010-07-25 00:00:00,50000,5558,42,failed
151,Wonder Sneakers: The Truly Hands-free Sneakers,Product Design,Design,HK,2016-12-24 00:00:00,2017-02-02 00:00:00,9439.64,76.21,20,canceled
152,The Rainbow Journal. Poetry of the Armageddon.,Poetry,Publishing,US,2012-03-03 00:00:00,2012-05-02 00:00:00,1000,0,0,failed
153,Playing Cards The Venture Deck RE-LAUNCH By GilaFiction,Graphic Design,Design,US,2015-10-06 00:00:00,2015-11-07 00:00:00,950,2512,107,successful
154,BUNNY RACKET - A rock 'n' roll web series for kids!,Webseries,Film & Video,AU,2016-09-01 00:00:00,2016-10-01 00:00:00,24639.93,24978.98,297,successful
155,"""I Want Some Nasty"" San Antonio Spurs t-shirt",Fashion,Fashion,US,2012-05-30 00:00:00,2012-06-14 00:00:00,850,0,0,failed
156,For What it's Worth,Fantasy,Film & Video,GB,2016-03-17 00:00:00,2016-04-11 00:00:00,1610.6,1789.57,36,successful
157,Postscript,Fiction,Publishing,US,2012-04-19 00:00:00,2012-05-29 00:00:00,100,25,2,failed
158,Support Brooklyn Youth Media Projects!,Shorts,Film & Video,US,2010-11-17 00:00:00,2010-12-11 00:00:00,2000,4736,57,successful
159,She Inspires 365,Art Books,Publishing,US,2012-04-17 00:00:00,2012-05-22 00:00:00,10000,10538.02,185,successful
160,Jesus Christ Superstar-Indiana,Theater,Theater,US,2012-04-25 00:00:00,2012-06-24 00:00:00,3200,500,1,failed
161,Protect or Infect,Tabletop Games,Games,US,2013-03-16 00:00:00,2013-04-15 00:00:00,15000,3221,50,failed
162,'Gone Missing' Kickstarter for Studio 301 Productions,Musical,Theater,US,2015-02-09 00:00:00,2015-03-02 00:00:00,750,755,8,successful
163,M.A.D. a Web Series,Drama,Film & Video,US,2017-03-06 00:00:00,2017-04-15 00:00:00,2000,6,2,failed
164,"Editing ""Blind Faith""",Fiction,Publishing,US,2014-03-13 00:00:00,2014-04-27 00:00:00,2500,100,2,failed
165,"The Coal War  a documentary about hope, change, and one unstoppable grandmother",Documentary,Film & Video,US,2010-06-01 00:00:00,2010-07-18 00:00:00,13125,5465.02,96,failed
166,TRI Magazine,Publishing,Publishing,IE,2015-01-22 00:00:00,2015-02-21 00:00:00,11850.33,593.7,16,failed
167,Mobile/Tablet In Game Advertising & Interactive Games Studio,Mobile Games,Games,US,2014-05-15 00:00:00,2014-06-14 00:00:00,89000,0,0,failed
168,The Adventures of HarleyQuinn,Children's Books,Publishing,GB,2013-02-19 00:00:00,2013-03-21 00:00:00,1149.66,1163.07,19,successful
169,Through The Rough (Canceled),Web,Technology,US,2015-05-27 00:00:00,2015-06-26 00:00:00,20000,0,0,canceled
170,"COOPER'S PROMISE, a novel",Fiction,Publishing,US,2011-11-16 00:00:00,2012-01-15 00:00:00,1000,2556,60,successful
171,2031 Film,Science Fiction,Film & Video,GB,2014-10-30 00:00:00,2014-11-17 00:00:00,692.69,781.75,18,successful
172,Sean Sullivan Photography - The Thrasher years - book,Photography,Photography,US,2014-01-03 00:00:00,2014-02-02 00:00:00,15000,443.25,18,failed
173,My Alibi Clothing~ Bloomers & Beyond,Fashion,Fashion,US,2012-05-09 00:00:00,2012-06-09 00:00:00,25000,25815,213,successful
174,Escultura Venezolana En Nieve/ Venezuelan Snow Sculpture,Sculpture,Art,CA,2016-11-21 00:00:00,2016-12-21 00:00:00,2494.48,30.63,3,failed
175,Kegged homebrew for all!,DIY,Crafts,US,2014-08-08 00:00:00,2014-09-04 00:00:00,440,586,17,successful
176,Robotech Take Over,Fiction,Publishing,US,2014-08-01 00:00:00,2014-08-31 00:00:00,100000000,3577,27,failed
177,Finding our Spirit (Canceled),Photography,Photography,US,2015-01-28 00:00:00,2015-02-27 00:00:00,15000,0,0,canceled
178,Bethany Barnard,Music,Music,US,2016-09-26 00:00:00,2016-10-26 00:00:00,20000,25201,860,successful
179,What Might Have Been,Fiction,Publishing,US,2012-06-06 00:00:00,2012-06-27 00:00:00,2100,5,1,failed
180,Purple Heart Acres Challenge Coin Fundraiser,Product Design,Design,US,2015-08-28 00:00:00,2015-09-12 00:00:00,1500,2295,24,successful
181,Simple Work Attendance Sheet (S.work.a.S.),Software,Technology,IT,2015-10-12 00:00:00,2015-11-06 00:00:00,1489.01,18.32,1,failed
182,Finally For Ever - Eric Fritts Debut Album,Music,Music,US,2015-03-02 00:00:00,2015-03-31 00:00:00,10000,11722,170,successful
183,the GLIDEARM,Camera Equipment,Technology,US,2015-12-08 00:00:00,2016-01-20 00:00:00,25000,35987,85,successful
184,Risenfall,Graphic Novels,Comics,IT,2015-09-06 00:00:00,2015-10-12 00:00:00,4551.21,6642.37,224,successful
185,Relics and Cycledelics,Art,Art,US,2014-10-07 00:00:00,2014-11-01 00:00:00,1200,489,9,failed
186,The Background of Anne,Nonfiction,Publishing,US,2015-06-24 00:00:00,2015-07-01 00:00:00,10000,0,0,failed
187,Democracy and Freedom for China,Mixed Media,Art,CA,2014-12-03 00:00:00,2015-02-01 00:00:00,5734.03,5.74,3,failed
188,Travel Thru History - Educational Television Series,Film & Video,Film & Video,US,2012-03-10 00:00:00,2012-03-31 00:00:00,5000,5226,32,successful
189,Wooden Jigsaw Puzzles by Hartwig Braun,Puzzles,Games,GB,2014-10-13 00:00:00,2014-11-12 00:00:00,19756.11,2580.15,23,failed
190,Experiment Z: Multiplayer Zombie Survival on Mobile,Mobile Games,Games,CA,2015-10-11 00:00:00,2015-11-10 00:00:00,26816.99,16.09,2,canceled
191,Las Escrituras Sat�nicas by Peter H. Gilmore,Nonfiction,Publishing,US,2012-04-30 00:00:00,2012-06-10 00:00:00,9000,10694.67,83,successful
192,"Help me cook a �10,000 curry",Small Batch,Food,GB,2015-03-30 00:00:00,2015-04-04 00:00:00,18414.22,1.84,1,failed
193,Rosetta: A Lua hardware platform,DIY Electronics,Technology,US,2015-06-22 00:00:00,2015-07-22 00:00:00,100000,801,9,failed
194,Mourning Star's 1st 4 albums,Music,Music,US,2014-07-22 00:00:00,2014-08-21 00:00:00,14000,0,0,failed
195,Queen City Hornets T-Shirt,Fashion,Fashion,US,2012-07-29 00:00:00,2012-08-22 00:00:00,2500,1075,43,failed
196,Mistakes,Film & Video,Film & Video,US,2016-08-31 00:00:00,2016-09-24 00:00:00,1000,55,3,failed
197,The Evon Enamel Pin Preorder!,Accessories,Fashion,US,2017-07-14 00:00:00,2017-08-13 00:00:00,770,236,15,failed
198,The Conversation,Shorts,Film & Video,US,2013-11-21 00:00:00,2014-01-16 00:00:00,5000,1310,20,failed
199,"Ryan Snook's Thesis Film ""META""",Drama,Film & Video,CA,2017-10-13 00:00:00,2017-11-07 00:00:00,140.81,203.88,8,successful
200,The End War,Documentary,Film & Video,US,2013-01-12 00:00:00,2013-01-23 00:00:00,500,66,4,failed
201,#ClearBackstop (Canceled),Product Design,Design,US,2015-04-06 00:00:00,2015-05-03 00:00:00,27494,0,0,canceled
202,Making Bubbles,Narrative Film,Film & Video,GB,2014-06-13 00:00:00,2014-07-28 00:00:00,1592.56,1774.5,57,successful
203,Air Guitar Move for iPhone,Video Games,Games,US,2011-06-11 00:00:00,2011-07-11 00:00:00,25000,31776,193,successful
204,Masters of Bl��dir�n (Canceled),Tabletop Games,Games,US,2015-06-03 00:00:00,2015-06-24 00:00:00,4600,270,18,canceled
205,CAMP - The Center for Advanced Media Production,Film & Video,Film & Video,US,2014-05-17 00:00:00,2014-06-16 00:00:00,23000,81,3,failed
206,"Twelve Months of Healing, the Veil of Womanhood:",Art,Art,US,2013-03-25 00:00:00,2013-04-24 00:00:00,20000,345,6,failed
207,CristaLight: Offer a piece of jewelry to your home.,Product Design,Design,BE,2017-10-04 00:00:00,2017-11-03 00:00:00,24580.06,673.5,4,canceled
208,F(r)aming Reflections,Mixed Media,Art,US,2011-08-22 00:00:00,2011-09-22 00:00:00,650,740,20,successful
209,The North Pole: A Comedic Web Series for The People,Webseries,Film & Video,US,2017-01-30 00:00:00,2017-03-01 00:00:00,25000,25648,282,successful
210,The Free Art Project goes to Berlin,Art,Art,US,2013-06-04 00:00:00,2013-07-02 00:00:00,1500,1681,30,successful
211,Football As Football - Merchandise,Graphic Design,Design,US,2014-06-09 00:00:00,2014-07-09 00:00:00,45000,8141,159,failed
212,Buddhist Geeks Conference 2012,Technology,Technology,US,2011-09-07 00:00:00,2011-10-22 00:00:00,20000,25751,150,successful
213,Beyond Clueless,Documentary,Film & Video,GB,2012-12-15 00:00:00,2013-01-14 00:00:00,19080.43,24112.43,505,successful
214,My First Emotions - Children's Educational Toolkit,Publishing,Publishing,GB,2017-05-03 00:00:00,2017-06-02 00:00:00,8110.55,8112.16,32,successful
215,FOREVERSE Virtual Reality Event Series,Video Games,Games,US,2017-04-09 00:00:00,2017-05-09 00:00:00,600000,451,9,canceled
216,18 Days in Egypt,Technology,Technology,US,2012-01-20 00:00:00,2012-02-19 00:00:00,18000,20142.18,325,successful
217,The City,Comics,Comics,US,2011-07-20 00:00:00,2011-09-18 00:00:00,3000,136,5,failed
218,Space Chronicles - MMORPG Browser Game,Video Games,Games,IT,2016-01-09 00:00:00,2016-03-09 00:00:00,5846.11,32.74,6,failed
219,SCORE FOR AN UNREHEARSED ENSEMBLE,Dance,Dance,US,2012-05-09 00:00:00,2012-06-13 00:00:00,3000,3582.45,89,successful
220,"""Wizard Alchemy"" Poetry Gazette from Word Wizards Press",Poetry,Publishing,US,2015-11-01 00:00:00,2015-12-01 00:00:00,88489,0,0,failed
221,Help A LouSir Make His First Album,Hip-Hop,Music,US,2014-10-16 00:00:00,2014-11-15 00:00:00,3000,110,2,failed
223,Thoughts & Recreation - First issue of our new magazine,Journalism,Journalism,GB,2013-04-03 00:00:00,2013-05-03 00:00:00,1962.98,588.9,14,failed
224,"""STRANDED!",Shorts,Film & Video,US,2013-01-31 00:00:00,2013-03-05 00:00:00,6250,3175,50,failed
225,Change Address,Web,Technology,US,2015-05-19 00:00:00,2015-07-18 00:00:00,200000,0,0,failed
226,GO!CATCHER!!!  Paper Toys With Digital Play,Interactive Design,Design,HK,2017-05-26 00:00:00,2017-06-26 00:00:00,493.93,149.08,17,failed
227,Lego stop motion and gaming commentary,Film & Video,Film & Video,AU,2015-02-05 00:00:00,2015-03-07 00:00:00,74.71,0,0,failed
228,Onward To Yesterday! Jim Tyrrell finally hits the road.,Country & Folk,Music,US,2010-10-27 00:00:00,2010-12-26 00:00:00,2000,2342,18,successful
229,Wabash Brewing - Nano Custom Brewing,Drinks,Food,US,2014-06-03 00:00:00,2014-07-03 00:00:00,16000,17176.12,99,successful
230,productpure EA-Free Baby Bottle Goes Far Beyond BPA-Free,Product Design,Design,US,2016-04-11 00:00:00,2016-05-11 00:00:00,15000,260,4,failed
231,Student Film Festival,Film & Video,Film & Video,US,2014-01-10 00:00:00,2014-02-09 00:00:00,2500,2510,31,successful
232,Learn Basic Programming,Technology,Technology,US,2015-01-04 00:00:00,2015-02-18 00:00:00,1500,201,6,failed
233,The Wild Mural,Public Art,Art,US,2012-07-01 00:00:00,2012-08-15 00:00:00,7000,7184,42,successful
234,Pilot From Zero Book,Nonfiction,Publishing,US,2017-02-06 00:00:00,2017-03-08 00:00:00,5000,0,0,failed
235,L.A. Vida Skate Supply Launch,Product Design,Design,US,2014-07-28 00:00:00,2014-08-27 00:00:00,1000,0,0,failed
236,Passing Shot: Dice Tennis Game,Tabletop Games,Games,US,2011-12-29 00:00:00,2012-01-28 00:00:00,500,813,30,successful
237,Boxxle- Premium Cask Wine Dispenser,Product Design,Design,US,2011-05-13 00:00:00,2011-08-11 00:00:00,75000,8567.77,59,failed
238,Tales From The Jumpseat - Pilot Episode,Webseries,Film & Video,US,2017-02-19 00:00:00,2017-03-21 00:00:00,1300,1603,45,successful
239,Derby Panther Marching Band Weathers the Storm,Music,Music,US,2016-05-12 00:00:00,2016-06-01 00:00:00,3500,4080,56,successful
240,Established UK Streetwear brand to global market leader.,Fashion,Fashion,GB,2014-02-24 00:00:00,2014-04-10 00:00:00,22170.73,496.21,12,failed
241,Erstellung eines Bildbandes f�r Gnadenh�fe,Photobooks,Photography,DE,2016-09-13 00:00:00,2016-11-12 00:00:00,22412.36,90.78,3,failed
242,RoVR - Your New Virtual Best Friend!,Video Games,Games,US,2017-08-15 00:00:00,2017-09-15 00:00:00,30000,6504.01,148,canceled
